1983m01 2.8
1983m02 2.9
1983m03 3.0
1983m04 2.9
1983m05 2.6
1983m06 2.5
1983m07 2.4
1983m08 2.7
1983m09 2.6
1983m10 2.5
1983m11 2.5
1983m12 2.5
1984m01 2.9
1984m02 3.0
1984m03 3.1
1984m04 2.8
1984m05 2.7
1984m06 2.7
1984m07 2.6
1984m08 2.6
1984m09 2.6
1984m10 2.6
1984m11 2.5
1984m12 2.4
1985m01 2.6
1985m02 2.8
1985m03 3.0
1985m04 2.6
1985m05 2.4
1985m06 2.5
1985m07 2.4
1985m08 2.5
1985m09 2.6
1985m10 2.6
1985m11 2.7
1985m12 2.6
1986m01 2.8
1986m02 2.8
1986m03 3.1
1986m04 3.0
1986m05 2.7
1986m06 2.6
1986m07 2.7
1986m08 2.8
1986m09 2.7
1986m10 2.6
1986m11 2.7
1986m12 2.7
1987m01 3.1
1987m02 3.2
1987m03 3.2
1987m04 3.1
1987m05 3.1
1987m06 2.9
1987m07 2.6
1987m08 2.7
1987m09 2.7
1987m10 2.6
1987m11 2.5
1987m12 2.5
1988m01 2.6
1988m02 2.7
1988m03 2.8
1988m04 2.5
1988m05 2.4
1988m06 2.3
1988m07 2.3
1988m08 2.2
1988m09 2.2
1988m10 2.1
1988m11 2.1
1988m12 2.1
1989m01 2.4
1989m02 2.5
1989m03 2.6
1989m04 2.4
1989m05 2.3
1989m06 2.1
1989m07 2.1
1989m08 2.2
1989m09 2.2
1989m10 2.2
1989m11 2.2
1989m12 2.0
1990m01 2.3
1990m02 2.3
1990m03 2.2
1990m04 2.2
1990m05 2.1
1990m06 2.1
1990m07 2.0
1990m08 2.0
1990m09 2.1
1990m10 2.1
1990m11 2.0
1990m12 2.0
1991m01 2.1
1991m02 2.2
1991m03 2.4
1991m04 2.2
1991m05 2.1
1991m06 2.0
1991m07 2.0
1991m08 2.1
1991m09 2.1
1991m10 2.0
1991m11 1.9
1991m12 2.0
1992m01 2.2
1992m02 2.1
1992m03 2.3
1992m04 2.2
1992m05 2.1
1992m06 2.0
1992m07 2.0
1992m08 2.2
1992m09 2.2
1992m10 2.2
1992m11 2.2
1992m12 2.2
1993m01 2.4
1993m02 2.4
1993m03 2.6
1993m04 2.4
1993m05 2.5
1993m06 2.4
1993m07 2.4
1993m08 2.5
1993m09 2.6
1993m10 2.6
1993m11 2.6
1993m12 2.6
1994m01 2.8
1994m02 3.0
1994m03 3.2
1994m04 2.9
1994m05 2.8
1994m06 2.7
1994m07 2.8
1994m08 3.0
1994m09 3.0
1994m10 3.0
1994m11 2.8
1994m12 2.7
1995m01 3.0
1995m02 3.1
1995m03 3.3
1995m04 3.2
1995m05 3.1
1995m06 3.0
1995m07 3.0
1995m08 3.2
1995m09 3.2
1995m10 3.2
1995m11 3.3
1995m12 3.2
1996m01 3.5
1996m02 3.4
1996m03 3.5
1996m04 3.5
1996m05 3.5
1996m06 3.3
1996m07 3.2
1996m08 3.3
1996m09 3.3
1996m10 3.4
1996m11 3.3
1996m12 3.1
1997m01 3.3
1997m02 3.4
1997m03 3.5
1997m04 3.4
1997m05 3.5
1997m06 3.3
1997m07 3.3
1997m08 3.4
1997m09 3.5
1997m10 3.5
1997m11 3.4
1997m12 3.2
1998m01 3.6
1998m02 3.7
1998m03 4.1
1998m04 4.3
1998m05 4.3
1998m06 4.1
1998m07 4.0
1998m08 4.3
1998m09 4.3
1998m10 4.3
1998m11 4.3
1998m12 4.1
1999m01 4.4
1999m02 4.7
1999m03 5.1
1999m04 5.0
1999m05 4.9
1999m06 4.8
1999m07 4.7
1999m08 4.7
1999m09 4.6
1999m10 4.6
1999m11 4.4
1999m12 4.3
2000m01 4.6
2000m02 4.9
2000m03 5.2
2000m04 5.1
2000m05 4.8
2000m06 4.7
2000m07 4.5
2000m08 4.6
2000m09 4.7
2000m10 4.6
2000m11 4.6
2000m12 4.4
2001m01 4.7
2001m02 4.8
2001m03 5.1
2001m04 5.1
2001m05 5.1
2001m06 5.0
2001m07 4.9
2001m08 5.0
2001m09 5.3
2001m10 5.2
2001m11 5.2
2001m12 5.0
2002m01 5.2
2002m02 5.4
2002m03 5.7
2002m04 5.6
2002m05 5.6
2002m06 5.4
2002m07 5.2
2002m08 5.4
2002m09 5.4
2002m10 5.4
2002m11 5.1
2002m12 5.0
2003m01 5.4
2003m02 5.3
2003m03 5.8
2003m04 5.8
2003m05 5.6
2003m06 5.3
2003m07 5.1
2003m08 5.0
2003m09 5.2
2003m10 5.1
2003m11 5.0
2003m12 4.6
2004m01 5.0
2004m02 5.1
2004m03 5.0
2004m04 5.0
2004m05 4.8
2004m06 4.6
2004m07 4.7
2004m08 4.7
2004m09 4.7
2004m10 4.7
2004m11 4.4
2004m12 4.1
2005m01 4.5
2005m02 4.7
2005m03 4.7
2005m04 4.7
2005m05 4.6
2005m06 4.2
2005m07 4.3
2005m08 4.3
2005m09 4.3
2005m10 4.5
2005m11 4.4
2005m12 4.0
2006m01 4.5
2006m02 4.2
2006m03 4.4
2006m04 4.3
2006m05 4.1
2006m06 4.1
2006m07 4.0
2006m08 4.1
2006m09 4.2
2006m10 4.2
2006m11 3.9
2006m12 3.7
2007m01 4.0
2007m02 4.1
2007m03 4.2
2007m04 4.0
2007m05 3.8
2007m06 3.6
2007m07 3.5
2007m08 3.7
2007m09 4.0
2007m10 4.0
2007m11 3.7
2007m12 3.5
2008m01 3.9
